"date","hits","keyword","geo","time","gprop","category"
2023-08-13,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-08-20,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-08-27,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-09-03,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-09-10,7,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-09-17,7,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-09-24,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-10-01,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-10-08,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-10-15,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-10-22,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-10-29,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-11-05,7,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-11-12,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-11-19,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-11-26,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-12-03,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-12-10,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-12-17,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-12-24,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2023-12-31,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-01-07,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-01-14,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-01-21,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-01-28,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-02-04,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-02-11,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-02-18,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-02-25,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-03-03,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-03-10,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-03-17,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-03-24,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-03-31,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-04-07,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-04-14,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-04-21,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-04-28,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-05-05,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-05-12,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-05-19,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-05-26,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-06-02,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-06-09,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-06-16,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-06-23,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-06-30,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-07-07,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-07-14,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-07-21,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-07-28,7,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-08-04,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-08-11,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-08-18,7,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-08-25,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-09-01,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-09-08,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-09-15,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-09-22,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-09-29,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-10-06,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-10-13,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-10-20,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-10-27,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-11-03,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-11-10,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-11-17,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-11-24,5,"broadband internet","US","2020-01-01 2024-12-01","web",0
2024-12-01,6,"broadband internet","US","2020-01-01 2024-12-01","web",0
2019-12-29,59,"high speed","US","2020-01-01 2024-12-01","web",0
2020-01-05,68,"high speed","US","2020-01-01 2024-12-01","web",0
2020-01-12,62,"high speed","US","2020-01-01 2024-12-01","web",0
2020-01-19,60,"high speed","US","2020-01-01 2024-12-01","web",0
2020-01-26,69,"high speed","US","2020-01-01 2024-12-01","web",0
2020-02-02,62,"high speed","US","2020-01-01 2024-12-01","web",0
2020-02-09,62,"high speed","US","2020-01-01 2024-12-01","web",0
2020-02-16,60,"high speed","US","2020-01-01 2024-12-01","web",0
2020-02-23,60,"high speed","US","2020-01-01 2024-12-01","web",0
2020-03-01,69,"high speed","US","2020-01-01 2024-12-01","web",0
2020-03-08,68,"high speed","US","2020-01-01 2024-12-01","web",0
2020-03-15,53,"high speed","US","2020-01-01 2024-12-01","web",0
2020-03-22,53,"high speed","US","2020-01-01 2024-12-01","web",0
2020-03-29,55,"high speed","US","2020-01-01 2024-12-01","web",0
2020-04-05,60,"high speed","US","2020-01-01 2024-12-01","web",0
2020-04-12,56,"high speed","US","2020-01-01 2024-12-01","web",0
2020-04-19,64,"high speed","US","2020-01-01 2024-12-01","web",0
2020-04-26,72,"high speed","US","2020-01-01 2024-12-01","web",0
2020-05-03,77,"high speed","US","2020-01-01 2024-12-01","web",0
2020-05-10,90,"high speed","US","2020-01-01 2024-12-01","web",0
2020-05-17,71,"high speed","US","2020-01-01 2024-12-01","web",0
2020-05-24,66,"high speed","US","2020-01-01 2024-12-01","web",0
2020-05-31,66,"high speed","US","2020-01-01 2024-12-01","web",0
2020-06-07,64,"high speed","US","2020-01-01 2024-12-01","web",0
2020-06-14,64,"high speed","US","2020-01-01 2024-12-01","web",0
2020-06-21,59,"high speed","US","2020-01-01 2024-12-01","web",0
2020-06-28,63,"high speed","US","2020-01-01 2024-12-01","web",0
2020-07-05,59,"high speed","US","2020-01-01 2024-12-01","web",0
2020-07-12,58,"high speed","US","2020-01-01 2024-12-01","web",0
2020-07-19,64,"high speed","US","2020-01-01 2024-12-01","web",0
2020-07-26,59,"high speed","US","2020-01-01 2024-12-01","web",0
2020-08-02,68,"high speed","US","2020-01-01 2024-12-01","web",0
2020-08-09,63,"high speed","US","2020-01-01 2024-12-01","web",0
2020-08-16,68,"high speed","US","2020-01-01 2024-12-01","web",0
2020-08-23,58,"high speed","US","2020-01-01 2024-12-01","web",0
2020-08-30,60,"high speed","US","2020-01-01 2024-12-01","web",0
2020-09-06,62,"high speed","US","2020-01-01 2024-12-01","web",0
2020-09-13,69,"high speed","US","2020-01-01 2024-12-01","web",0
2020-09-20,62,"high speed","US","2020-01-01 2024-12-01","web",0
2020-09-27,66,"high speed","US","2020-01-01 2024-12-01","web",0
2020-10-04,63,"high speed","US","2020-01-01 2024-12-01","web",0
2020-10-11,65,"high speed","US","2020-01-01 2024-12-01","web",0
2020-10-18,64,"high speed","US","2020-01-01 2024-12-01","web",0
2020-10-25,63,"high speed","US","2020-01-01 2024-12-01","web",0
2020-11-01,47,"high speed","US","2020-01-01 2024-12-01","web",0
2020-11-08,59,"high speed","US","2020-01-01 2024-12-01","web",0
2020-11-15,56,"high speed","US","2020-01-01 2024-12-01","web",0
2020-11-22,56,"high speed","US","2020-01-01 2024-12-01","web",0
2020-11-29,55,"high speed","US","2020-01-01 2024-12-01","web",0
2020-12-06,60,"high speed","US","2020-01-01 2024-12-01","web",0
2020-12-13,56,"high speed","US","2020-01-01 2024-12-01","web",0
2020-12-20,48,"high speed","US","2020-01-01 2024-12-01","web",0
2020-12-27,54,"high speed","US","2020-01-01 2024-12-01","web",0
2021-01-03,53,"high speed","US","2020-01-01 2024-12-01","web",0
2021-01-10,56,"high speed","US","2020-01-01 2024-12-01","web",0
2021-01-17,56,"high speed","US","2020-01-01 2024-12-01","web",0
2021-01-24,57,"high speed","US","2020-01-01 2024-12-01","web",0
2021-01-31,68,"high speed","US","2020-01-01 2024-12-01","web",0
2021-02-07,57,"high speed","US","2020-01-01 2024-12-01","web",0
2021-02-14,57,"high speed","US","2020-01-01 2024-12-01","web",0
2021-02-21,60,"high speed","US","2020-01-01 2024-12-01","web",0
2021-02-28,60,"high speed","US","2020-01-01 2024-12-01","web",0
2021-03-07,64,"high speed","US","2020-01-01 2024-12-01","web",0
2021-03-14,59,"high speed","US","2020-01-01 2024-12-01","web",0
2021-03-21,58,"high speed","US","2020-01-01 2024-12-01","web",0
2021-03-28,63,"high speed","US","2020-01-01 2024-12-01","web",0
2021-04-04,64,"high speed","US","2020-01-01 2024-12-01","web",0
2021-04-11,62,"high speed","US","2020-01-01 2024-12-01","web",0
2021-04-18,65,"high speed","US","2020-01-01 2024-12-01","web",0
2021-04-25,64,"high speed","US","2020-01-01 2024-12-01","web",0
2021-05-02,62,"high speed","US","2020-01-01 2024-12-01","web",0
2021-05-09,65,"high speed","US","2020-01-01 2024-12-01","web",0
2021-05-16,63,"high speed","US","2020-01-01 2024-12-01","web",0
2021-05-23,60,"high speed","US","2020-01-01 2024-12-01","web",0
2021-05-30,63,"high speed","US","2020-01-01 2024-12-01","web",0
2021-06-06,61,"high speed","US","2020-01-01 2024-12-01","web",0
2021-06-13,64,"high speed","US","2020-01-01 2024-12-01","web",0
2021-06-20,62,"high speed","US","2020-01-01 2024-12-01","web",0
2021-06-27,59,"high speed","US","2020-01-01 2024-12-01","web",0
2021-07-04,63,"high speed","US","2020-01-01 2024-12-01","web",0
2021-07-11,63,"high speed","US","2020-01-01 2024-12-01","web",0
2021-07-18,61,"high speed","US","2020-01-01 2024-12-01","web",0
2021-07-25,59,"high speed","US","2020-01-01 2024-12-01","web",0
2021-08-01,58,"high speed","US","2020-01-01 2024-12-01","web",0
2021-08-08,57,"high speed","US","2020-01-01 2024-12-01","web",0
2021-08-15,55,"high speed","US","2020-01-01 2024-12-01","web",0
2021-08-22,57,"high speed","US","2020-01-01 2024-12-01","web",0
2021-08-29,53,"high speed","US","2020-01-01 2024-12-01","web",0
2021-09-05,63,"high speed","US","2020-01-01 2024-12-01","web",0
2021-09-12,65,"high speed","US","2020-01-01 2024-12-01","web",0
2021-09-19,60,"high speed","US","2020-01-01 2024-12-01","web",0
2021-09-26,60,"high speed","US","2020-01-01 2024-12-01","web",0
2021-10-03,60,"high speed","US","2020-01-01 2024-12-01","web",0
2021-10-10,59,"high speed","US","2020-01-01 2024-12-01","web",0
2021-10-17,62,"high speed","US","2020-01-01 2024-12-01","web",0
2021-10-24,56,"high speed","US","2020-01-01 2024-12-01","web",0
2021-10-31,64,"high speed","US","2020-01-01 2024-12-01","web",0
2021-11-07,62,"high speed","US","2020-01-01 2024-12-01","web",0
2021-11-14,64,"high speed","US","2020-01-01 2024-12-01","web",0
2021-11-21,55,"high speed","US","2020-01-01 2024-12-01","web",0
2021-11-28,62,"high speed","US","2020-01-01 2024-12-01","web",0
2021-12-05,57,"high speed","US","2020-01-01 2024-12-01","web",0
2021-12-12,68,"high speed","US","2020-01-01 2024-12-01","web",0
2021-12-19,54,"high speed","US","2020-01-01 2024-12-01","web",0
2021-12-26,53,"high speed","US","2020-01-01 2024-12-01","web",0
2022-01-02,71,"high speed","US","2020-01-01 2024-12-01","web",0
2022-01-09,62,"high speed","US","2020-01-01 2024-12-01","web",0
2022-01-16,62,"high speed","US","2020-01-01 2024-12-01","web",0
2022-01-23,64,"high speed","US","2020-01-01 2024-12-01","web",0
2022-01-30,66,"high speed","US","2020-01-01 2024-12-01","web",0
2022-02-06,66,"high speed","US","2020-01-01 2024-12-01","web",0
2022-02-13,73,"high speed","US","2020-01-01 2024-12-01","web",0
2022-02-20,69,"high speed","US","2020-01-01 2024-12-01","web",0
2022-02-27,65,"high speed","US","2020-01-01 2024-12-01","web",0
2022-03-06,65,"high speed","US","2020-01-01 2024-12-01","web",0
2022-03-13,71,"high speed","US","2020-01-01 2024-12-01","web",0
2022-03-20,65,"high speed","US","2020-01-01 2024-12-01","web",0
2022-03-27,74,"high speed","US","2020-01-01 2024-12-01","web",0
2022-04-03,75,"high speed","US","2020-01-01 2024-12-01","web",0
2022-04-10,70,"high speed","US","2020-01-01 2024-12-01","web",0
2022-04-17,74,"high speed","US","2020-01-01 2024-12-01","web",0
2022-04-24,71,"high speed","US","2020-01-01 2024-12-01","web",0
2022-05-01,78,"high speed","US","2020-01-01 2024-12-01","web",0
2022-05-08,76,"high speed","US","2020-01-01 2024-12-01","web",0
2022-05-15,66,"high speed","US","2020-01-01 2024-12-01","web",0
2022-05-22,65,"high speed","US","2020-01-01 2024-12-01","web",0
2022-05-29,64,"high speed","US","2020-01-01 2024-12-01","web",0
2022-06-05,62,"high speed","US","2020-01-01 2024-12-01","web",0
2022-06-12,62,"high speed","US","2020-01-01 2024-12-01","web",0
2022-06-19,67,"high speed","US","2020-01-01 2024-12-01","web",0
2022-06-26,67,"high speed","US","2020-01-01 2024-12-01","web",0
2022-07-03,71,"high speed","US","2020-01-01 2024-12-01","web",0
2022-07-10,71,"high speed","US","2020-01-01 2024-12-01","web",0
2022-07-17,73,"high speed","US","2020-01-01 2024-12-01","web",0
2022-07-24,66,"high speed","US","2020-01-01 2024-12-01","web",0
2022-07-31,66,"high speed","US","2020-01-01 2024-12-01","web",0
2022-08-07,68,"high speed","US","2020-01-01 2024-12-01","web",0
